X,year_model,policy_id,enactment_year,rel_year,p_yes,likert,domain,institution
10000,1992,US-1990-IMMIGRATION-ACT,1990,2,0.4361,-0.2283,immigration,Congress
10000,1992,US-1993-RFRA,1993,-1,0.2744,-0.2295,religion_civil_rights,Congress
10000,1992,US-1996-AEDPA,1996,-4,0.4222,-0.2473,criminal_justice_security,Congress
10000,1992,US-1996-IIRIRA,1996,-4,0.4898,-0.2143,immigration_enforcement,Congress
10000,1992,US-2001-AUMF,2001,-9,0.2881,-0.2159,war_powers_security,Congress
10000,1992,US-2002-IRAQ-AUMF,2002,-10,0.2297,-0.2286,war_powers_security,Congress
20000,1992,US-1983-CHADHA,1983,9,0.474,-0.2843,separation_of_powers,Supreme Court
20000,1992,US-1984-CHEVRON,1984,8,0.5491,-0.2505,administrative_state,Supreme Court
20000,1992,US-1984-SENTENCING,1984,8,0.4715,-0.2461,criminal_justice,Congress
20000,1992,US-1986-BOWERS,1986,6,0.4285,-0.2305,privacy_lgbtq,Supreme Court
20000,1992,US-1986-IRCA,1986,6,0.4862,-0.1856,immigration,Congress
20000,1992,US-1986-TAX-REFORM,1986,6,0.6048,-0.2047,tax,Congress
20000,1992,US-1988-CIVIL-LIBERTIES-ACT,1988,4,0.3246,-0.2581,civil_liberties_reparations,Congress
20000,1992,US-1990-ADA,1990,2,0.7264,-0.085,disability_rights,Congress
20000,1992,US-1990-CLEAN-AIR-AMEND,1990,2,0.6791,-0.2869,environment,Congress
20000,1992,US-1991-CIVIL-RIGHTS-ACT,1991,1,0.5308,-0.1876,civil_rights_labor,Congress
20000,1992,US-1992-CASEY,1992,0,0.5483,-0.2473,privacy_family,Supreme Court
20000,1992,US-1993-BRADY,1993,-1,0.4656,-0.2321,guns_crime,Congress
20000,1992,US-1993-FMLA,1993,-1,0.6874,-0.2247,labor_family,Congress
20000,1992,US-1993-NVRA,1993,-1,0.5379,-0.2851,democracy,Congress
20000,1992,US-1994-CRIME-BILL,1994,-2,0.6085,-0.2663,criminal_justice,Congress
20000,1992,US-1994-NAFTA,1994,-2,0.46,-0.2256,trade,Congress/President
20000,1992,US-1994-VAWA,1994,-2,0.5485,-0.2696,gender_crime,Congress
20000,1992,US-1995-LOPEZ,1995,-3,0.3814,-0.2351,federalism_state_capacity,Supreme Court
20000,1992,US-1996-DOMA,1996,-4,0.5424,-0.237,lgbtq_family,Congress
20000,1992,US-1996-PRWORA,1996,-4,0.67,-0.2245,welfare,Congress
20000,1992,US-1996-TELECOM,1996,-4,0.676,-0.2833,communications,Congress
20000,1992,US-1997-PRINTZ,1997,-5,0.4342,-0.2485,federalism_guns,Supreme Court
20000,1992,US-1999-GLBA,1999,-7,0.5395,-0.2479,finance_deregulation,Congress
20000,1992,US-2000-BUSH-GORE,2000,-8,0.395,-0.2924,democracy_elections,Supreme Court
20000,1992,US-2001-NCLB,2001,-9,0.6888,-0.2332,education_accountability,Congress
20000,1992,US-2001-PATRIOT,2001,-9,0.5837,-0.2358,security_surveillance,Congress
20000,1992,US-2002-HAVA,2002,-10,0.6166,-0.2758,democracy,Congress
20000,1992,US-2002-HOMELAND-SECURITY,2002,-10,0.5109,-0.2438,security_state,Congress
20000,1992,US-2002-SOX,2002,-10,0.4248,-0.2425,finance_corporate_governance,Congress
20000,1992,US-1987-DOLE,1987,5,0.3959,-0.2562,spending_power_federalism,Supreme Court
20000,1992,US-1997-RENO-ACLU,1997,-5,0.5405,-0.2669,speech_internet,Supreme Court
20000,1992,US-1982-VRA-AMENDMENTS,1982,10,0.5631,-0.2021,democracy_civil_rights,Congress
20000,1992,US-1990-IMMIGRATION-ACT,1990,2,0.5968,-0.2224,immigration,Congress
20000,1992,US-1993-RFRA,1993,-1,0.4605,-0.2414,religion_civil_rights,Congress
20000,1992,US-1996-AEDPA,1996,-4,0.5994,-0.2431,criminal_justice_security,Congress
20000,1992,US-1996-IIRIRA,1996,-4,0.6142,-0.2189,immigration_enforcement,Congress
20000,1992,US-2001-AUMF,2001,-9,0.4915,-0.2246,war_powers_security,Congress
20000,1992,US-2002-IRAQ-AUMF,2002,-10,0.3764,-0.246,war_powers_security,Congress
5000,1992,US-1983-CHADHA,1983,9,0.4903,-0.2597,separation_of_powers,Supreme Court
5000,1992,US-1984-CHEVRON,1984,8,0.428,-0.1473,administrative_state,Supreme Court
5000,1992,US-1984-SENTENCING,1984,8,0.444,-0.1969,criminal_justice,Congress
5000,1992,US-1986-BOWERS,1986,6,0.5213,-0.2269,privacy_lgbtq,Supreme Court
5000,1992,US-1986-IRCA,1986,6,0.504,-0.1946,immigration,Congress
5000,1992,US-1986-TAX-REFORM,1986,6,0.6065,-0.167,tax,Congress
5000,1992,US-1988-CIVIL-LIBERTIES-ACT,1988,4,0.5443,-0.2508,civil_liberties_reparations,Congress
5000,1992,US-1990-ADA,1990,2,0.6846,-0.1189,disability_rights,Congress
5000,1992,US-1990-CLEAN-AIR-AMEND,1990,2,0.6287,-0.2665,environment,Congress
5000,1992,US-1991-CIVIL-RIGHTS-ACT,1991,1,0.5002,-0.2106,civil_rights_labor,Congress
5000,1992,US-1992-CASEY,1992,0,0.515,-0.2282,privacy_family,Supreme Court
5000,1992,US-1993-BRADY,1993,-1,0.4711,-0.2069,guns_crime,Congress
5000,1992,US-1993-FMLA,1993,-1,0.7074,-0.1974,labor_family,Congress
5000,1992,US-1993-NVRA,1993,-1,0.5886,-0.2396,democracy,Congress
5000,1992,US-1994-CRIME-BILL,1994,-2,0.6431,-0.234,criminal_justice,Congress
5000,1992,US-1994-NAFTA,1994,-2,0.5349,-0.1905,trade,Congress/President
5000,1992,US-1994-VAWA,1994,-2,0.5707,-0.2514,gender_crime,Congress
5000,1992,US-1995-LOPEZ,1995,-3,0.4325,-0.2351,federalism_state_capacity,Supreme Court
5000,1992,US-1996-DOMA,1996,-4,0.6121,-0.2069,lgbtq_family,Congress
5000,1992,US-1996-PRWORA,1996,-4,0.6945,-0.1816,welfare,Congress
5000,1992,US-1996-TELECOM,1996,-4,0.6058,-0.2652,communications,Congress
5000,1992,US-1997-PRINTZ,1997,-5,0.4265,-0.2148,federalism_guns,Supreme Court
5000,1992,US-1999-GLBA,1999,-7,0.6449,-0.2545,finance_deregulation,Congress
5000,1992,US-2000-BUSH-GORE,2000,-8,0.4128,-0.2568,democracy_elections,Supreme Court
5000,1992,US-2001-NCLB,2001,-9,0.6734,-0.1953,education_accountability,Congress
5000,1992,US-2001-PATRIOT,2001,-9,0.4934,-0.2206,security_surveillance,Congress
5000,1992,US-2002-HAVA,2002,-10,0.6835,-0.2298,democracy,Congress
5000,1992,US-2002-HOMELAND-SECURITY,2002,-10,0.4825,-0.1889,security_state,Congress
5000,1992,US-2002-SOX,2002,-10,0.2958,-0.1868,finance_corporate_governance,Congress
5000,1992,US-1987-DOLE,1987,5,0.4192,-0.2096,spending_power_federalism,Supreme Court
5000,1992,US-1997-RENO-ACLU,1997,-5,0.5716,-0.2451,speech_internet,Supreme Court
5000,1992,US-1982-VRA-AMENDMENTS,1982,10,0.5389,-0.1948,democracy_civil_rights,Congress
5000,1992,US-1990-IMMIGRATION-ACT,1990,2,0.5373,-0.2035,immigration,Congress
5000,1992,US-1993-RFRA,1993,-1,0.4445,-0.2054,religion_civil_rights,Congress
5000,1992,US-1996-AEDPA,1996,-4,0.5825,-0.219,criminal_justice_security,Congress
5000,1992,US-1996-IIRIRA,1996,-4,0.6151,-0.2035,immigration_enforcement,Congress
5000,1992,US-2001-AUMF,2001,-9,0.431,-0.1734,war_powers_security,Congress
5000,1992,US-2002-IRAQ-AUMF,2002,-10,0.4572,-0.1886,war_powers_security,Congress
10000,1993,US-1983-CHADHA,1983,10,0.412,-0.2784,separation_of_powers,Supreme Court
10000,1993,US-1984-CHEVRON,1984,9,0.4179,-0.1818,administrative_state,Supreme Court
10000,1993,US-1984-SENTENCING,1984,9,0.3755,-0.2246,criminal_justice,Congress
10000,1993,US-1986-BOWERS,1986,7,0.4449,-0.238,privacy_lgbtq,Supreme Court
10000,1993,US-1986-IRCA,1986,7,0.3954,-0.1764,immigration,Congress
10000,1993,US-1986-TAX-REFORM,1986,7,0.4813,-0.1827,tax,Congress
10000,1993,US-1988-CIVIL-LIBERTIES-ACT,1988,5,0.2868,-0.2554,civil_liberties_reparations,Congress
10000,1993,US-1990-ADA,1990,3,0.6377,-0.0765,disability_rights,Congress
10000,1993,US-1990-CLEAN-AIR-AMEND,1990,3,0.5559,-0.2765,environment,Congress
10000,1993,US-1991-CIVIL-RIGHTS-ACT,1991,2,0.3691,-0.1959,civil_rights_labor,Congress
10000,1993,US-1992-CASEY,1992,1,0.427,-0.2378,privacy_family,Supreme Court
10000,1993,US-1993-BRADY,1993,0,0.3963,-0.2133,guns_crime,Congress
10000,1993,US-1993-FMLA,1993,0,0.6249,-0.2255,labor_family,Congress
10000,1993,US-1993-NVRA,1993,0,0.4946,-0.2506,democracy,Congress
10000,1993,US-1994-CRIME-BILL,1994,-1,0.4915,-0.2594,criminal_justice,Congress
10000,1993,US-1994-NAFTA,1994,-1,0.3624,-0.2247,trade,Congress/President
10000,1993,US-1994-VAWA,1994,-1,0.4764,-0.2589,gender_crime,Congress
10000,1993,US-1995-LOPEZ,1995,-2,0.3292,-0.2578,federalism_state_capacity,Supreme Court
10000,1993,US-1996-DOMA,1996,-3,0.506,-0.2192,lgbtq_family,Congress
10000,1993,US-1996-PRWORA,1996,-3,0.6112,-0.2197,welfare,Congress
10000,1993,US-1996-TELECOM,1996,-3,0.5136,-0.2835,communications,Congress
10000,1993,US-1997-PRINTZ,1997,-4,0.3278,-0.2384,federalism_guns,Supreme Court
10000,1993,US-1999-GLBA,1999,-6,0.4602,-0.2662,finance_deregulation,Congress
10000,1993,US-2000-BUSH-GORE,2000,-7,0.3607,-0.2815,democracy_elections,Supreme Court
10000,1993,US-2001-NCLB,2001,-8,0.5936,-0.2164,education_accountability,Congress
10000,1993,US-2001-PATRIOT,2001,-8,0.4137,-0.2308,security_surveillance,Congress
10000,1993,US-2002-HAVA,2002,-9,0.5424,-0.2496,democracy,Congress
10000,1993,US-2002-HOMELAND-SECURITY,2002,-9,0.4058,-0.2072,security_state,Congress
10000,1993,US-2002-SOX,2002,-9,0.2073,-0.2083,finance_corporate_governance,Congress
10000,1993,US-2003-LAWRENCE,2003,-10,0.4255,-0.2438,privacy_lgbtq,Supreme Court
10000,1993,US-2003-MEDICARE-MMA,2003,-10,0.532,-0.2152,health_social_insurance,Congress
10000,1993,US-1987-DOLE,1987,6,0.3199,-0.2479,spending_power_federalism,Supreme Court
10000,1993,US-1997-RENO-ACLU,1997,-4,0.4655,-0.2671,speech_internet,Supreme Court
10000,1993,US-1990-IMMIGRATION-ACT,1990,3,0.4428,-0.2188,immigration,Congress
10000,1993,US-1993-RFRA,1993,0,0.2997,-0.2145,religion_civil_rights,Congress
10000,1993,US-1996-AEDPA,1996,-3,0.4079,-0.2154,criminal_justice_security,Congress
10000,1993,US-1996-IIRIRA,1996,-3,0.4436,-0.1944,immigration_enforcement,Congress
10000,1993,US-2001-AUMF,2001,-8,0.3111,-0.2042,war_powers_security,Congress
10000,1993,US-2002-IRAQ-AUMF,2002,-9,0.2357,-0.2256,war_powers_security,Congress
20000,1993,US-1983-CHADHA,1983,10,0.4679,-0.3247,separation_of_powers,Supreme Court
20000,1993,US-1984-CHEVRON,1984,9,0.4543,-0.2647,administrative_state,Supreme Court
20000,1993,US-1984-SENTENCING,1984,9,0.4844,-0.2947,criminal_justice,Congress
20000,1993,US-1986-BOWERS,1986,7,0.433,-0.2775,privacy_lgbtq,Supreme Court
20000,1993,US-1986-IRCA,1986,7,0.4521,-0.2316,immigration,Congress
20000,1993,US-1986-TAX-REFORM,1986,7,0.5847,-0.232,tax,Congress
20000,1993,US-1988-CIVIL-LIBERTIES-ACT,1988,5,0.2974,-0.3293,civil_liberties_reparations,Congress
20000,1993,US-1990-ADA,1990,3,0.7491,-0.1157,disability_rights,Congress
20000,1993,US-1990-CLEAN-AIR-AMEND,1990,3,0.6328,-0.3369,environment,Congress
20000,1993,US-1991-CIVIL-RIGHTS-ACT,1991,2,0.5345,-0.229,civil_rights_labor,Congress
20000,1993,US-1992-CASEY,1992,1,0.4631,-0.3054,privacy_family,Supreme Court
20000,1993,US-1993-BRADY,1993,0,0.4305,-0.2849,guns_crime,Congress
20000,1993,US-1993-FMLA,1993,0,0.7145,-0.2835,labor_family,Congress
20000,1993,US-1993-NVRA,1993,0,0.5282,-0.3365,democracy,Congress
20000,1993,US-1994-CRIME-BILL,1994,-1,0.5988,-0.3084,criminal_justice,Congress
20000,1993,US-1994-NAFTA,1994,-1,0.4049,-0.2709,trade,Congress/President
20000,1993,US-1994-VAWA,1994,-1,0.5479,-0.3202,gender_crime,Congress
20000,1993,US-1995-LOPEZ,1995,-2,0.4256,-0.3137,federalism_state_capacity,Supreme Court
20000,1993,US-1996-DOMA,1996,-3,0.5194,-0.2721,lgbtq_family,Congress
20000,1993,US-1996-PRWORA,1996,-3,0.6643,-0.2618,welfare,Congress
20000,1993,US-1996-TELECOM,1996,-3,0.644,-0.3187,communications,Congress
20000,1993,US-1997-PRINTZ,1997,-4,0.444,-0.316,federalism_guns,Supreme Court
20000,1993,US-1999-GLBA,1999,-6,0.5197,-0.2988,finance_deregulation,Congress
20000,1993,US-2000-BUSH-GORE,2000,-7,0.3471,-0.3453,democracy_elections,Supreme Court
20000,1993,US-2001-NCLB,2001,-8,0.6546,-0.2798,education_accountability,Congress
20000,1993,US-2001-PATRIOT,2001,-8,0.6057,-0.2806,security_surveillance,Congress
20000,1993,US-2002-HAVA,2002,-9,0.6097,-0.3345,democracy,Congress
20000,1993,US-2002-HOMELAND-SECURITY,2002,-9,0.5237,-0.2787,security_state,Congress
20000,1993,US-2002-SOX,2002,-9,0.3898,-0.2761,finance_corporate_governance,Congress
20000,1993,US-2003-LAWRENCE,2003,-10,0.3981,-0.299,privacy_lgbtq,Supreme Court
20000,1993,US-2003-MEDICARE-MMA,2003,-10,0.6011,-0.2647,health_social_insurance,Congress
20000,1993,US-1987-DOLE,1987,6,0.3772,-0.3166,spending_power_federalism,Supreme Court
20000,1993,US-1997-RENO-ACLU,1997,-4,0.4869,-0.3281,speech_internet,Supreme Court
20000,1993,US-1990-IMMIGRATION-ACT,1990,3,0.5686,-0.2894,immigration,Congress
20000,1993,US-1993-RFRA,1993,0,0.41,-0.2973,religion_civil_rights,Congress
20000,1993,US-1996-AEDPA,1996,-3,0.5486,-0.2803,criminal_justice_security,Congress
20000,1993,US-1996-IIRIRA,1996,-3,0.5605,-0.2824,immigration_enforcement,Congress
20000,1993,US-2001-AUMF,2001,-8,0.4268,-0.2837,war_powers_security,Congress
20000,1993,US-2002-IRAQ-AUMF,2002,-9,0.2441,-0.3164,war_powers_security,Congress
5000,1993,US-1983-CHADHA,1983,10,0.3167,-0.2601,separation_of_powers,Supreme Court
5000,1993,US-1984-CHEVRON,1984,9,0.3244,-0.1601,administrative_state,Supreme Court
5000,1993,US-1984-SENTENCING,1984,9,0.2938,-0.2068,criminal_justice,Congress
5000,1993,US-1986-BOWERS,1986,7,0.3512,-0.2351,privacy_lgbtq,Supreme Court
5000,1993,US-1986-IRCA,1986,7,0.3466,-0.1962,immigration,Congress
5000,1993,US-1986-TAX-REFORM,1986,7,0.3754,-0.1866,tax,Congress
5000,1993,US-1988-CIVIL-LIBERTIES-ACT,1988,5,0.3025,-0.2656,civil_liberties_reparations,Congress
5000,1993,US-1990-ADA,1990,3,0.5104,-0.1081,disability_rights,Congress
5000,1993,US-1990-CLEAN-AIR-AMEND,1990,3,0.4639,-0.2759,environment,Congress
5000,1993,US-1991-CIVIL-RIGHTS-ACT,1991,2,0.3197,-0.2067,civil_rights_labor,Congress
5000,1993,US-1992-CASEY,1992,1,0.3145,-0.2326,privacy_family,Supreme Court
5000,1993,US-1993-BRADY,1993,0,0.3281,-0.214,guns_crime,Congress
5000,1993,US-1993-FMLA,1993,0,0.5113,-0.2088,labor_family,Congress
5000,1993,US-1993-NVRA,1993,0,0.4157,-0.2396,democracy,Congress
5000,1993,US-1994-CRIME-BILL,1994,-1,0.4463,-0.2499,criminal_justice,Congress
5000,1993,US-1994-NAFTA,1994,-1,0.3114,-0.2069,trade,Congress/President
5000,1993,US-1994-VAWA,1994,-1,0.4077,-0.2645,gender_crime,Congress
5000,1993,US-1995-LOPEZ,1995,-2,0.2599,-0.2421,federalism_state_capacity,Supreme Court
5000,1993,US-1996-DOMA,1996,-3,0.4569,-0.2165,lgbtq_family,Congress
5000,1993,US-1996-PRWORA,1996,-3,0.4799,-0.1931,welfare,Congress
5000,1993,US-1996-TELECOM,1996,-3,0.3727,-0.2685,communications,Congress
5000,1993,US-1997-PRINTZ,1997,-4,0.2678,-0.2225,federalism_guns,Supreme Court
5000,1993,US-1999-GLBA,1999,-6,0.4066,-0.2586,finance_deregulation,Congress
5000,1993,US-2000-BUSH-GORE,2000,-7,0.2755,-0.27,democracy_elections,Supreme Court
5000,1993,US-2001-NCLB,2001,-8,0.4796,-0.2018,education_accountability,Congress
5000,1993,US-2001-PATRIOT,2001,-8,0.3273,-0.2204,security_surveillance,Congress
5000,1993,US-2002-HAVA,2002,-9,0.4743,-0.233,democracy,Congress
5000,1993,US-2002-HOMELAND-SECURITY,2002,-9,0.3295,-0.1982,security_state,Congress
5000,1993,US-2002-SOX,2002,-9,0.1642,-0.1765,finance_corporate_governance,Congress
5000,1993,US-2003-LAWRENCE,2003,-10,0.3496,-0.2339,privacy_lgbtq,Supreme Court
5000,1993,US-2003-MEDICARE-MMA,2003,-10,0.4566,-0.2124,health_social_insurance,Congress
5000,1993,US-1987-DOLE,1987,6,0.2618,-0.2194,spending_power_federalism,Supreme Court
5000,1993,US-1997-RENO-ACLU,1997,-4,0.3713,-0.2536,speech_internet,Supreme Court
5000,1993,US-1990-IMMIGRATION-ACT,1990,3,0.3511,-0.2045,immigration,Congress
5000,1993,US-1993-RFRA,1993,0,0.2864,-0.2064,religion_civil_rights,Congress
5000,1993,US-1996-AEDPA,1996,-3,0.3785,-0.2164,criminal_justice_security,Congress
5000,1993,US-1996-IIRIRA,1996,-3,0.4266,-0.1983,immigration_enforcement,Congress
5000,1993,US-2001-AUMF,2001,-8,0.2788,-0.1843,war_powers_security,Congress
5000,1993,US-2002-IRAQ-AUMF,2002,-9,0.2793,-0.1985,war_powers_security,Congress
10000,1994,US-1984-CHEVRON,1984,10,0.3155,-0.2168,administrative_state,Supreme Court
10000,1994,US-1984-SENTENCING,1984,10,0.3457,-0.2685,criminal_justice,Congress
10000,1994,US-1986-BOWERS,1986,8,0.4238,-0.2742,privacy_lgbtq,Supreme Court
10000,1994,US-1986-IRCA,1986,8,0.4135,-0.2289,immigration,Congress
10000,1994,US-1986-TAX-REFORM,1986,8,0.4706,-0.2306,tax,Congress
10000,1994,US-1988-CIVIL-LIBERTIES-ACT,1988,6,0.3399,-0.2912,civil_liberties_reparations,Congress
10000,1994,US-1990-ADA,1990,4,0.5916,-0.1386,disability_rights,Congress
10000,1994,US-1990-CLEAN-AIR-AMEND,1990,4,0.4986,-0.3219,environment,Congress
10000,1994,US-1991-CIVIL-RIGHTS-ACT,1991,3,0.3326,-0.2257,civil_rights_labor,Congress
10000,1994,US-1992-CASEY,1992,2,0.4006,-0.297,privacy_family,Supreme Court
10000,1994,US-1993-BRADY,1993,1,0.3246,-0.2538,guns_crime,Congress
10000,1994,US-1993-FMLA,1993,1,0.594,-0.271,labor_family,Congress
10000,1994,US-1993-NVRA,1993,1,0.4547,-0.3061,democracy,Congress
10000,1994,US-1994-CRIME-BILL,1994,0,0.5187,-0.3082,criminal_justice,Congress
10000,1994,US-1994-NAFTA,1994,0,0.3514,-0.2575,trade,Congress/President
10000,1994,US-1994-VAWA,1994,0,0.4508,-0.2986,gender_crime,Congress
10000,1994,US-1995-LOPEZ,1995,-1,0.3203,-0.2967,federalism_state_capacity,Supreme Court
10000,1994,US-1996-DOMA,1996,-2,0.4711,-0.2528,lgbtq_family,Congress
10000,1994,US-1996-PRWORA,1996,-2,0.6191,-0.2644,welfare,Congress
10000,1994,US-1996-TELECOM,1996,-2,0.4512,-0.3289,communications,Congress
10000,1994,US-1997-PRINTZ,1997,-3,0.3101,-0.2882,federalism_guns,Supreme Court
10000,1994,US-1999-GLBA,1999,-5,0.5031,-0.3035,finance_deregulation,Congress
10000,1994,US-2000-BUSH-GORE,2000,-6,0.3385,-0.3067,democracy_elections,Supreme Court
10000,1994,US-2001-NCLB,2001,-7,0.5637,-0.255,education_accountability,Congress
10000,1994,US-2001-PATRIOT,2001,-7,0.3818,-0.2858,security_surveillance,Congress
10000,1994,US-2002-HAVA,2002,-8,0.5206,-0.2933,democracy,Congress
10000,1994,US-2002-HOMELAND-SECURITY,2002,-8,0.3826,-0.2582,security_state,Congress
10000,1994,US-2002-SOX,2002,-8,0.225,-0.2345,finance_corporate_governance,Congress
10000,1994,US-2003-LAWRENCE,2003,-9,0.437,-0.2889,privacy_lgbtq,Supreme Court
10000,1994,US-2003-MEDICARE-MMA,2003,-9,0.572,-0.2578,health_social_insurance,Congress
10000,1994,US-1987-DOLE,1987,7,0.3428,-0.286,spending_power_federalism,Supreme Court
10000,1994,US-1997-RENO-ACLU,1997,-3,0.4598,-0.319,speech_internet,Supreme Court
10000,1994,US-1990-IMMIGRATION-ACT,1990,4,0.4313,-0.2671,immigration,Congress
10000,1994,US-1993-RFRA,1993,1,0.2941,-0.2653,religion_civil_rights,Congress
10000,1994,US-1996-AEDPA,1996,-2,0.4144,-0.2841,criminal_justice_security,Congress
10000,1994,US-1996-IIRIRA,1996,-2,0.4864,-0.2551,immigration_enforcement,Congress
10000,1994,US-2001-AUMF,2001,-7,0.3468,-0.2556,war_powers_security,Congress
10000,1994,US-2002-IRAQ-AUMF,2002,-8,0.2988,-0.2533,war_powers_security,Congress
20000,1994,US-1984-CHEVRON,1984,10,0.3089,-0.2134,administrative_state,Supreme Court
20000,1994,US-1984-SENTENCING,1984,10,0.3426,-0.2333,criminal_justice,Congress
20000,1994,US-1986-BOWERS,1986,8,0.4047,-0.2188,privacy_lgbtq,Supreme Court
20000,1994,US-1986-IRCA,1986,8,0.3091,-0.1717,immigration,Congress
20000,1994,US-1986-TAX-REFORM,1986,8,0.4273,-0.1652,tax,Congress
20000,1994,US-1988-CIVIL-LIBERTIES-ACT,1988,6,0.2192,-0.2595,civil_liberties_reparations,Congress
20000,1994,US-1990-ADA,1990,4,0.6063,-0.0846,disability_rights,Congress
20000,1994,US-1990-CLEAN-AIR-AMEND,1990,4,0.4833,-0.2768,environment,Congress
20000,1994,US-1991-CIVIL-RIGHTS-ACT,1991,3,0.3298,-0.1669,civil_rights_labor,Congress
20000,1994,US-1992-CASEY,1992,2,0.2765,-0.238,privacy_family,Supreme Court
20000,1994,US-1993-BRADY,1993,1,0.3329,-0.2129,guns_crime,Congress
20000,1994,US-1993-FMLA,1993,1,0.5925,-0.2063,labor_family,Congress
20000,1994,US-1993-NVRA,1993,1,0.4148,-0.2665,democracy,Congress
20000,1994,US-1994-CRIME-BILL,1994,0,0.4706,-0.2429,criminal_justice,Congress
20000,1994,US-1994-NAFTA,1994,0,0.3233,-0.2067,trade,Congress/President
20000,1994,US-1994-VAWA,1994,0,0.4241,-0.2509,gender_crime,Congress
20000,1994,US-1995-LOPEZ,1995,-1,0.3308,-0.2441,federalism_state_capacity,Supreme Court
20000,1994,US-1996-DOMA,1996,-2,0.4392,-0.2142,lgbtq_family,Congress
20000,1994,US-1996-PRWORA,1996,-2,0.5696,-0.1952,welfare,Congress
20000,1994,US-1996-TELECOM,1996,-2,0.4727,-0.2659,communications,Congress
20000,1994,US-1997-PRINTZ,1997,-3,0.3096,-0.2482,federalism_guns,Supreme Court
20000,1994,US-1999-GLBA,1999,-5,0.4413,-0.2349,finance_deregulation,Congress
20000,1994,US-2000-BUSH-GORE,2000,-6,0.2897,-0.2827,democracy_elections,Supreme Court
20000,1994,US-2001-NCLB,2001,-7,0.5421,-0.2055,education_accountability,Congress
20000,1994,US-2001-PATRIOT,2001,-7,0.429,-0.2138,security_surveillance,Congress
20000,1994,US-2002-HAVA,2002,-8,0.4446,-0.2614,democracy,Congress
20000,1994,US-2002-HOMELAND-SECURITY,2002,-8,0.3688,-0.2134,security_state,Congress
20000,1994,US-2002-SOX,2002,-8,0.2388,-0.2045,finance_corporate_governance,Congress
20000,1994,US-2003-LAWRENCE,2003,-9,0.3958,-0.2398,privacy_lgbtq,Supreme Court
20000,1994,US-2003-MEDICARE-MMA,2003,-9,0.5461,-0.1978,health_social_insurance,Congress
20000,1994,US-1987-DOLE,1987,7,0.2907,-0.2478,spending_power_federalism,Supreme Court
20000,1994,US-1997-RENO-ACLU,1997,-3,0.4109,-0.2701,speech_internet,Supreme Court
20000,1994,US-1990-IMMIGRATION-ACT,1990,4,0.4249,-0.2325,immigration,Congress
20000,1994,US-1993-RFRA,1993,1,0.2066,-0.2268,religion_civil_rights,Congress
20000,1994,US-1996-AEDPA,1996,-2,0.3643,-0.2294,criminal_justice_security,Congress
20000,1994,US-1996-IIRIRA,1996,-2,0.3982,-0.2094,immigration_enforcement,Congress
20000,1994,US-2001-AUMF,2001,-7,0.2503,-0.2161,war_powers_security,Congress
20000,1994,US-2002-IRAQ-AUMF,2002,-8,0.2063,-0.2515,war_powers_security,Congress
5000,1994,US-1984-CHEVRON,1984,10,0.2736,-0.1831,administrative_state,Supreme Court
5000,1994,US-1984-SENTENCING,1984,10,0.2347,-0.2224,criminal_justice,Congress
5000,1994,US-1986-BOWERS,1986,8,0.2626,-0.2249,privacy_lgbtq,Supreme Court
5000,1994,US-1986-IRCA,1986,8,0.2815,-0.2032,immigration,Congress
5000,1994,US-1986-TAX-REFORM,1986,8,0.3294,-0.2043,tax,Congress
5000,1994,US-1988-CIVIL-LIBERTIES-ACT,1988,6,0.2471,-0.2535,civil_liberties_reparations,Congress
5000,1994,US-1990-ADA,1990,4,0.4646,-0.1386,disability_rights,Congress
5000,1994,US-1990-CLEAN-AIR-AMEND,1990,4,0.4061,-0.2842,environment,Congress
5000,1994,US-1991-CIVIL-RIGHTS-ACT,1991,3,0.2894,-0.2366,civil_rights_labor,Congress
